seller_id,buyer_id,title,description,price,location,status,image_urls
3,, Parag Fragrances Paris Attar 12ml With Precious Gift Pack|Best Attar For Man|Long Lasting Attar|Ittar|Attar|Perfume|Fragrance Oil|Gift For Man Also Available in 25ml/100ml/500ml ,"Parag fragrances 12ml attar with ( precious welwet handcrafted box ) Contant High Class Attar Which are 100% free from alcohol and undiluted attar. This attar are safe to use skin but we are prefer to use clother only. This attar gives natural, long lasting and real aroma of item (Name of Attar). Always see parag fragrances original hologram before use this attar. This Attar also available in 25ml/50ml/100ml/200ml/500ml.",9,"(48.587,123.21)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.587,https://api.dicebear.com/8.x/bottts/svg?seed=123.211,https://api.dicebear.com/8.x/bottts/svg?seed=48.5872}"
4,, PINK PLUMS Diamond Massage Cream and Apricot Scrub With Vitamin E 250 ml each (Pack of 2) ,"PINK PLUMS Massage Cream and Scrub COMBO (Pack-2) using the products from the Pink Plums Massage Cream & Scrub will leave your skin polished, cleansed, and feeling fresh due to the unique formula that contains rich, natural active ingredients. The Massage Cream & Scrub exfoliates dead skin cells and goes deep into the skin to remove blackheads and whiteheads. It contains Vitamin E, It also builds the skin’s immunity against damage and pollution.Vitamin E, helps to nourish and moisturise your skin, leaving it soft and glowing. For best results, apply Scrub on face and neck Leave on for 15-20 minutes. Rinse with water or damp washcloth. Use daily or as needed to lighten and brighten the complexion. Massage Cream Apply on the face Massage with circular movements for a few minutes for 10-15 minutes, then washed with cold water.",4,"(48.534,123.393)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.534,https://api.dicebear.com/8.x/bottts/svg?seed=123.3931,https://api.dicebear.com/8.x/bottts/svg?seed=48.5342}"
5,, Generic Sleep Eye Shade Cover Eye Fatigue Relief Eye Mask Ice Bag Eye Patch Eyeshade Cover Portable Blindfold Travel Eyepatch type - brown bear ,"Item specifics Model Number:Sleep Eye Shade Cover,Eye Fatigue Relief,Eye MaskFalse Eyelash Craft:Machine MadeSize:20*8.5cm/7.87*3.35""Type:Rabbit/Panda/Brown Bear/dog BearMaterial:flannelette Features: Blocking all light. Adjustable sticker bandage. A soft sponge filler. The concave, let your eyes don't touch the inside. Suitable for family and travel. Specifications: Size: 20*8.5cm/7.87*3.35"" (adjustable tightness) Packaging Details Unit Type: piece Package Weight: 0.022kg (0.05lb.) Package Size: 25cm x 13cm x 25cm (9.84in x 5.12in x 9.84in)",13,"(48.516,123.239)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.516,https://api.dicebear.com/8.x/bottts/svg?seed=123.2391,https://api.dicebear.com/8.x/bottts/svg?seed=48.5162}"
2,," BSD Organics Edible Lotus Granules Dried for Tea, Garnishing and More, 30 g ","Uses of BSD Organics natural & edible dried lotus are: Tender lotus flowers are picked and infused with tea-green, black, or white. Prepare lotus water by steeping 10 to 15 lotus flowers in plain water for bathing. Mix with facial / hair mask & facial / hair steam. Make sachets for drawers and potpourri. Mix with body wash. Decorate sleep pillows and bed to express love. Add healthy lotus flavor to Deserts, Curries, drinks etc. Add dried lotus to oil to make lotus oil",2,"(48.286,123.499)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.286,https://api.dicebear.com/8.x/bottts/svg?seed=123.4991,https://api.dicebear.com/8.x/bottts/svg?seed=48.2862}"
3,, Reef safe Biodegradable Sunscreen Lotion spf 45+ original formula 4 fl.oz (120ml) ,"UVA - UVB Protection. Waterproof up to 80 minutes. Fragrance Free. Biodegrades in Oceans, Lakes & Rivers. Non-toxic to Sealife. Bait Safe ~ Won't Kill or Contaminate your live bait! Stay protected while protecting the environment with Reef Safe Biodegradeable Sunscreen!",32,"(48.539,123.479)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.539,https://api.dicebear.com/8.x/bottts/svg?seed=123.4791,https://api.dicebear.com/8.x/bottts/svg?seed=48.5392}"
4,," Patanjali Doodh Biscuit, 300g ","Patanjali biscuits prepared with cent percent of wheat flour with no farina that is maida content, with no trisulphate and cholesterol contents, to the guests. If it is given to the children, it supplements nutritious elements and water contents in the body. It also adds to the energy level to the body. It is easily digestible even for children and beneficial in constipation and stomach diseases. It has honey, which helps in strengthening brain power of the children while it also supplies vitamin and minerals salt to the elders. It also stops bone decaying in the old age.",0,"(48.566,123.206)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.566,https://api.dicebear.com/8.x/bottts/svg?seed=123.2061,https://api.dicebear.com/8.x/bottts/svg?seed=48.5662}"
5,, Ks Essentials 100% Pure Karanj Seed Oil (Pongamia pinnata) Natural Therapeutic Grade 50ml ,Ks Essentials Pure Karanj Seed Oil (Pongamia pinnata) Natural Therapeutic Grade,7,"(48.429,123.407)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.429,https://api.dicebear.com/8.x/bottts/svg?seed=123.4071,https://api.dicebear.com/8.x/bottts/svg?seed=48.4292}"
2,," Tone Body Wash, Soothing Oatmeal, 32 Ounce ","Style Name:Body Wash, Soothing Oatmeal | Size:32 Oz",75,"(48.352,123.598)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.352,https://api.dicebear.com/8.x/bottts/svg?seed=123.5981,https://api.dicebear.com/8.x/bottts/svg?seed=48.3522}"
3,, PINK PLUMS Cucumber Face Pack | Cucumber Massage Cream | Cool Mint Facial Gel | Charcoal Scrub with Vitamin E COMBO (Pack of 4) Each 250 ml ,"Using the products from the Pink Plums Gel & Cream will leave your skin polished, cleansed, and feeling fresh. It contains Vitamin E, It also builds the skin’s immunity against damage and pollution.Vitamin E, helps to nourish and moisturise your skin, leaving it soft and glowing. This helps restore youthful skin, removes wrinkles, and fine lines eventually. Its help in regenerating skin cells by going deeper into the skin layers, cleaning the pores and enhancing your skin’s texture. This face Pack needs to be applied on the entire surface of your face, except the area around eyes, and should be left for 30 minutes to dry. After bring washed off with normal water, this PINK PLUMS Face Pack leaves your skin soft and smooth immediately after use.  Apply PINK PLUMS MASSAGE CREAM on your face & body gently for 10-15 minutes into the area until it is absorbed for softer, smoother and younger looking skin. Wipe off excess cream using a moist cotton/ wet tissue. As you gently massage your face work in small concentric circles all over your face & body. Pay special attention to massage upwards and not pull down on any delicate skin. Facial Gel Gently removes impurities and leaves the skin feeling smooth, refreshed and comfortable. Gel is suitable for combination, dry, normal & oily skin. It is also helpful for acne prone skin and can be used by teens and adults. Scrub, it Exfoliates Dead Skin Cells And Gives A Natural Glow to your skin & Makes Your Skin Soft & Happy. This Is a product that is capable of making your skin much better than before. It is not necessary to use the products every day. For best results, apply on the face circular movements for a few minutes. It is good to apply twice a Week.",6,"(48.445,123.428)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.445,https://api.dicebear.com/8.x/bottts/svg?seed=123.4281,https://api.dicebear.com/8.x/bottts/svg?seed=48.4452}"
4,, Botanics Youth Radiant Serum ,Botanics Youth Radiant Serum,74,"(48.362,123.209)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.362,https://api.dicebear.com/8.x/bottts/svg?seed=123.2091,https://api.dicebear.com/8.x/bottts/svg?seed=48.3622}"
5,, Branded SLB Works New Wash Face Exfoliating Brush Cleaning Pad Facial SPA Skin Scrub Cleanser Too G1I0 ,"Item name: wash face exfoliating brush cleaning pad facial spa skin scrub cleanser too g1i0 wash face exfoliating brush cleaning pad facial spa skin scrub cleanser too g1i0 100% brand new and high quality eyebrow pencils smallpact, you can take it anywhere 3 modes: weak, medium and strong quantity: 2 pc(one large+one small) color: sent randomly material: silicone package content: 2 x wash brush note: light shooting and different displays may cause the color of the item in the picture a little different from the real thing. The measurement allowed error is +/- 1-3cm.",22,"(48.568,123.364)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.568,https://api.dicebear.com/8.x/bottts/svg?seed=123.3641,https://api.dicebear.com/8.x/bottts/svg?seed=48.5682}"
2,, Combo of Mond’sub Star Fruit Facial Mask Sheets wiith Fruit Extract (Pack of 6 x 25g) + Gold Crystal Collagen Eye Mask Sheet (Pack of 5 x 8g) ,"Star Fruit Fading Spot Facial Mask fights against the fine lines, nourishes and moisturizes the skin. Star fruit extract can effectively neutralize and removes free radical, improves skin condition, minimize the pores, break down the melanin rapidly, fade spots, improve skin vigor, fades fine line, nourish and moisturizes the skin, leaving the skin smooth, elastic and glossy. This is fruit fiber mask, biodegradable safe and environmental protection. This is fruit fiber mask, biodegradable safe and environmental protection. MOND’SUB Gold Eye Mask is formulated with nano gold, botanical ingredients and active elements which instantly moisturize re-hydrate and regenerate your eye skin. The gold bio-collagen eye mask can effectively relieve chronic fatigue, diminish the formation of fine lines, wrinkles, crow-feet lines and around the eye area, minimize eye puffiness and fade dark circles remarkably. Collagen synthesis is activated due to better cellular metabolism and blood circulation around the eye tissues and improves skin elasticity and firmness, bringing you a youthful and radiant pair of alluring eyes.",9,"(48.461,123.25)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.461,https://api.dicebear.com/8.x/bottts/svg?seed=123.251,https://api.dicebear.com/8.x/bottts/svg?seed=48.4612}"
3,," Patanjali Aloevera Neem Cucumber Face Pack, 60g - pack of 2 ",For natural beauty and bringing glow on the face.,2,"(48.455,123.569)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.455,https://api.dicebear.com/8.x/bottts/svg?seed=123.5691,https://api.dicebear.com/8.x/bottts/svg?seed=48.4552}"
4,, Cold Cream Hand Cream ,"Rich, non-greasy formula that nourishes and helps heal dry, cracked hands and nails. Indication Very dry, cracked hands and nails Eczemas Eczemas due to excessive hand washing",41,"(48.544,123.571)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.544,https://api.dicebear.com/8.x/bottts/svg?seed=123.5711,https://api.dicebear.com/8.x/bottts/svg?seed=48.5442}"
5,, Generic Pearl: Original Korea Cosmetics Pureness 100 Mask Sheet 3pcs Face Mask Skin Care Facial Mask Moisturizing Oil Control Blackhead Remover ,"Brand name: zanabili, use: whole face, formulation: liquid, type: wrapped mask, gender: unisex, net wt: 21ml, feature: acne treatment, anti-aging, moisturizing, oil-control, pigmentation corrector, whitening, depth replenishment, model number: pureness 100 mask, ingredient: pureness 100 mask, country/region of manufacture: korea, certificate number: pureness 100 mask sheet, item type: treatment & mask, unit type: lot (3 pieces/lot),package weight: ,package size:",75,"(48.364,123.209)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.364,https://api.dicebear.com/8.x/bottts/svg?seed=123.2091,https://api.dicebear.com/8.x/bottts/svg?seed=48.3642}"
2,, LOOMANTHA miles to go.... Exfoliating Gloves - 2 Pairs Full Body Scrub - Shower or Bath Spa Exfoliation Accessories For Men and Women - Scrubs Away Dead Cells For Soft Skin and May Improve Blood Circulation ,"stretches to fit all hand sizes,cleans,exfoliates,soothes and refreshes add your favorite shower gel or soap and work up a rich lather to clean the skin helps remove dead skin cells, unblock pores and stimulate circulation suitable for spa center or individual use after using, rinsing,hanging and airing material: Nylon color: Multicolor size: approx. 7cmx19cm / 2inchx7inch package includes: 2 pair bath glove",4,"(48.411,123.56)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.411,https://api.dicebear.com/8.x/bottts/svg?seed=123.561,https://api.dicebear.com/8.x/bottts/svg?seed=48.4112}"
3,, Lucky Chicken Korma Masala 60g. Pack of 2 ,"An aromatic Mughalai Cuisine, made with major ingredients being Chicken, Yogurt, Onions and Selected Spices by Lucky Chicken Korma Masala, to tickle your taste buds.",2,"(48.285,123.452)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.285,https://api.dicebear.com/8.x/bottts/svg?seed=123.4521,https://api.dicebear.com/8.x/bottts/svg?seed=48.2852}"
4,," Dermedicine - Advanced Skincare Tightening Neck Therapy Cream, 1 oz. ","new in sealed jar- Dermedicine Tightening Neck Therapy Cream, 1 oz.",53,"(48.436,123.314)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.436,https://api.dicebear.com/8.x/bottts/svg?seed=123.3141,https://api.dicebear.com/8.x/bottts/svg?seed=48.4362}"
5,," Roger & Gallet Fleur d Osmanthus Perfumed Soap for Women, 3.5 Ounce ",Fleur D' Osmanthus for Women Perfumed Soap 3 X 3.5 ounce / 3x 100g by Roger & Gallet,100,"(48.423,123.274)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.423,https://api.dicebear.com/8.x/bottts/svg?seed=123.2741,https://api.dicebear.com/8.x/bottts/svg?seed=48.4232}"
2,, Shoppyana Ultra-Soft Moisturizing Socks with Spa Gel Vitamin E and Oil Infuse for Repair Dry Cracked Skins (Multicolour) 1 pcs ,"Shoppyana Ultra-Soft Moisturizing Socks with Spa Gel Vitamin E and Oil Infuse for Repair Dry Cracked Skins (Multicolour) 1 pcs Anti-Slip Socks with gel lining to moisturize. The whole feet designed to moisturize and soften the skin and make your feet looking fresh and soft to touch work continuously to soften and whiten feet or repair the dry and rough feet. Use alone or in conjunction with moisturizing, whitening, or medicated creams inside gel socks are with added natural essential oils (olive oil, grape seed oil, jojoba oil, rose oil) and Vitamin E completely lined with moisturizing Gel. Moisturizes your skin back to a natural, healthy look constantly moisturize skin, nourish the smooth, increase flexibility each use time 20-30 Minutes is recommended.",6,"(48.508,123.495)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.508,https://api.dicebear.com/8.x/bottts/svg?seed=123.4951,https://api.dicebear.com/8.x/bottts/svg?seed=48.5082}"
3,, Palfrey 100% Pure Natural Organic Rosemary Essential Oil (15 ml) + Jojoba Carrier Oil (15 ml) ,,8,"(48.569,123.423)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.569,https://api.dicebear.com/8.x/bottts/svg?seed=123.4231,https://api.dicebear.com/8.x/bottts/svg?seed=48.5692}"
4,, Perlier Body Honey Miel Tightening Night Cream ,Perlier Body Honey Miel Tightening Night Cream,20,"(48.5,123.505)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.5,https://api.dicebear.com/8.x/bottts/svg?seed=123.5051,https://api.dicebear.com/8.x/bottts/svg?seed=48.52}"
5,," Avalon Organics Nourishing Lavender Hand & Body Lotion, 12 Oz ","Style Name:Nourishing Lavender Deeply Nourish And Moisturize Extra Dry Skin With Avalon Organics Nourishing Lavender Hand & Body Lotion. Made With Organic Botanicals And Essential Oils, This Plant-Based Formula Replenishes And Rebalances Skin For Long Lasting Hydration. Lavender Essential Oil, Aloe, Plant Lipids And Nutrient-Rich Beta-Glucan Work Together To Restore The Skin'S Lipid Balance, Leaving It Feeling Soft And Supple. This Certified Organic Lotion Is Made With Non-Gmo Ingredients And No Parabens, Harsh Preservatives, Synthetic Colors Or Fragrances, Phthalates Or Sulfates. It Is Also Vegan And Not Tested On Animals. Includes One 12 Oz. Bottle Of Avalon Organics Nourishing Lavender Hand & Body Lotion. Curated From Nature’S Pure Resources, Avalon Organics Nsf Organic Certified Skin Care, Hair Care And Bath & Body Products Are Deep-Rooted In A Profound Respect For The Earth. Combining Modern Science With The Botanical World, We Constantly Strive To Perfect Each Formula, Evolve Exp",87,"(48.344,123.392)",AVAILABLE,"{https://api.dicebear.com/8.x/bottts/svg?seed=48.344,https://api.dicebear.com/8.x/bottts/svg?seed=123.3921,https://api.dicebear.com/8.x/bottts/svg?seed=48.3442}"
